,set_number,start_date,end_date,start_latitude,start_longitude,end_latitude,end_longitude,id
392,393,2023-07-17 13:44:02+00:00,2023-07-18 10:19:17+00:00,47.88923333333334,-65.803876,47.88956616666667,-65.80380883333333,746
393,394,2023-07-17 13:53:25+00:00,2023-07-18 10:29:48+00:00,47.9109055,-65.8313915,47.91059466666667,-65.83097583333333,747
394,395,2023-07-17 13:58:50+00:00,2023-07-18 10:39:24+00:00,47.92582899999999,-65.81495516666666,47.92571,-65.81455833333334,748
395,396,2023-07-17 14:06:24+00:00,2023-07-18 10:48:21+00:00,47.94652483333333,-65.785379,47.9466155,-65.7847605,749
396,397,2023-07-17 14:14:13+00:00,2023-07-18 11:02:24+00:00,47.967218,-65.81734616666667,47.96721933333333,-65.81621233333334,750
397,398,2023-07-17 14:26:24+00:00,2023-07-18 11:17:41+00:00,47.939402666666666,-65.85632916666667,47.945054999999996,-65.84667933333333,751
398,399,2023-07-17 14:31:57+00:00,2023-07-18 11:28:41+00:00,47.92459933333333,-65.87752433333333,47.924261333333334,-65.87631433333334,752
399,400,2023-07-17 14:42:58+00:00,2023-07-18 11:44:41+00:00,47.923126833333335,-65.93903533333334,47.923196166666656,-65.93834616666666,753
400,401,2023-07-17 14:54:11+00:00,2023-07-18 11:57:31+00:00,47.943878,-65.90935416666667,47.943828833333335,-65.9090255,754
401,402,2023-07-17 15:02:12+00:00,2023-07-18 12:07:24+00:00,47.96618733333333,-65.8788995,47.96596983333333,-65.87849966666667,755
402,403,2023-07-17 15:10:19+00:00,2023-07-18 12:18:49+00:00,47.98558383333334,-65.9115385,47.98491083333334,-65.91119983333333,756
403,404,2023-07-17 15:17:37+00:00,2023-07-18 12:30:07+00:00,47.9645885,-65.9410825,47.9644075,-65.94089016666666,757
404,405,2023-07-17 15:25:11+00:00,2023-07-18 12:40:15+00:00,47.942448666666664,-65.97142,47.94261766666666,-65.97079783333334,758
405,406,2023-07-17 15:35:30+00:00,2023-07-18 13:03:56+00:00,47.94120266666667,-66.03340083333333,47.94121950000001,-66.032666,759
406,407,2023-07-17 15:43:35+00:00,2023-07-18 13:16:01+00:00,47.96343066666667,-66.00276166666667,47.963708833333335,-66.00305016666667,760
407,408,2023-07-17 15:51:22+00:00,2023-07-18 13:25:42+00:00,47.9841545,-65.97334066666667,47.98359633333334,-65.97333233333333,761
408,409,2023-07-17 16:00:47+00:00,2023-07-18 13:39:15+00:00,47.98272266666667,-66.03553916666667,47.98308333333333,-66.03528933333334,762
409,410,2023-07-17 16:08:07+00:00,2023-07-18 13:50:09+00:00,47.9617825,-66.06536133333333,47.962015833333325,-66.064594,763
410,411,2023-07-17 16:15:28+00:00,2023-07-18 14:02:23+00:00,47.940628833333335,-66.09491566666667,47.9410515,-66.095403,764
411,412,2023-07-17 16:23:46+00:00,2023-07-18 14:15:10+00:00,47.960316,-66.12685466666667,47.9605175,-66.1266125,765
412,413,2023-07-17 16:31:49+00:00,2023-07-18 14:31:38+00:00,47.9814185,-66.097444,47.981041166666664,-66.09703416666666,766
413,414,2023-07-17 16:43:36+00:00,2023-07-18 14:46:39+00:00,48.022892999999996,-66.099522,48.02315366666666,-66.09936866666666,767
414,415,2023-07-17 17:07:51+00:00,2023-07-18 14:58:32+00:00,48.005516666666665,-66.00404816666666,48.0040395,-66.067113,768
415,416,2023-07-17 16:59:42+00:00,2023-07-18 15:10:45+00:00,48.024287666666666,-66.03723116666667,48.024924166666665,-66.03771433333333,769
416,417,2023-07-17 17:07:28+00:00,2023-07-18 15:25:30+00:00,48.00494316666667,-66.004852,48.0053195,-66.00558133333334,770
417,418,2023-07-17 17:15:19+00:00,2023-07-18 15:40:09+00:00,48.02573183333333,-65.9752695,48.02533783333333,-65.97513733333334,771
418,419,2023-07-17 17:23:25+00:00,2023-07-18 15:57:44+00:00,48.006564833333336,-65.94275016666667,48.00619983333333,-65.943324,772
419,420,2023-07-17 17:31:35+00:00,2023-07-18 16:16:54+00:00,48.02708883333333,-65.91307983333333,48.02682466666667,-65.91391066666667,773
420,421,2023-07-17 17:39:30+00:00,2023-07-18 16:28:32+00:00,48.00757083333333,-65.88083383333333,48.00724366666667,-65.88168166666667,774
421,422,2023-07-17 17:47:11+00:00,2023-07-18 16:39:33+00:00,47.986685666666666,-65.84934166666666,47.98645716666667,-65.85002866666666,775
422,423,2023-07-17 17:54:36+00:00,2023-07-18 16:53:33+00:00,48.0095965,-65.82063416666666,48.00940583333333,-65.82149216666667,776
423,424,2023-07-17 18:01:56+00:00,2023-07-18 17:05:38+00:00,47.98797283333333,-65.78723416666666,47.988306666666666,-65.78782016666666,777
424,425,2023-07-17 18:08:47+00:00,2023-07-18 17:16:54+00:00,47.96859416666667,-65.7548245,47.969084,-65.755043,778
425,426,2023-07-17 18:16:29+00:00,2023-07-18 17:26:51+00:00,47.9476045,-65.72327833333334,47.948154333333335,-65.723887,779
426,427,2023-07-18 09:35:02+00:00,2023-07-19 09:27:30+00:00,47.8855655,-65.7504475,47.885678,-65.750213,780
427,428,2023-07-18 09:47:03+00:00,2023-07-19 09:38:49+00:00,47.90634316666667,-65.72250733333334,47.90616533333334,-65.72140183333333,781
428,429,2023-07-18 10:02:21+00:00,2023-07-19 09:49:50+00:00,47.9269225,-65.75344633333333,47.92678816666667,-65.7525655,782
429,430,2023-07-18 10:14:11+00:00,2023-07-19 10:03:00+00:00,47.901943333333335,-65.78843366666666,47.904651,-65.78351083333334,783
430,431,2023-07-18 10:21:11+00:00,2023-07-19 10:13:17+00:00,47.889622833333334,-65.8038175,47.889973166666664,-65.80382816666666,784
431,432,2023-07-18 10:31:47+00:00,2023-07-19 10:25:17+00:00,47.9111605,-65.83099733333333,47.9108115,-65.83050866666666,785
432,433,2023-07-18 10:41:08+00:00,2023-07-19 10:36:52+00:00,47.92594233333333,-65.81414416666667,47.92584649999999,-65.8135965,786
433,434,2023-07-18 10:51:08+00:00,2023-07-19 10:47:27+00:00,47.946456833333336,-65.78569616666667,47.946398333333335,-65.7847225,787
434,435,2023-07-18 11:04:56+00:00,2023-07-19 11:02:06+00:00,47.96693,-65.817183,47.96678133333333,-65.81629983333333,788
435,436,2023-07-18 11:19:32+00:00,2023-07-19 11:16:12+00:00,47.945210833333334,-65.84702166666666,47.945026666666664,-65.84625616666666,789
436,437,2023-07-18 11:30:52+00:00,2023-07-19 11:29:17+00:00,47.92460083333334,-65.8772025,47.9243795,-65.87628783333334,790
437,438,2023-07-18 11:47:03+00:00,2023-07-19 11:58:23+00:00,47.923582833333334,-65.93818566666667,47.923723833333334,-65.93768216666666,791
438,439,2023-07-18 11:58:53+00:00,2023-07-19 12:13:33+00:00,47.944132333333336,-65.908895,47.9441375,-65.90882783333333,792
439,440,2023-07-18 12:09:39+00:00,2023-07-19 12:25:14+00:00,47.96595766666667,-65.8797635,47.96566516666667,-65.87869366666666,793
440,441,2023-07-18 12:21:21+00:00,2023-07-19 12:41:21+00:00,47.984744,-65.91222633333334,47.98450749999999,-65.91168616666667,794
441,442,2023-07-18 12:31:56+00:00,2023-07-19 12:52:15+00:00,47.964152166666665,-65.94151533333333,47.96409083333333,-65.941437,795
442,443,2023-07-18 12:42:36+00:00,2023-07-19 13:04:37+00:00,47.94254633333333,-65.971666,47.94268066666667,-65.97088433333333,796
443,444,2023-07-18 13:07:00+00:00,2023-07-19 13:18:44+00:00,47.942093166666666,-66.03155633333333,47.9415935,-66.03260416666667,797
444,445,2023-07-18 13:18:04+00:00,2023-07-19 13:28:50+00:00,47.963510666666664,-66.00254916666667,47.96371466666667,-66.0024905,798
445,446,2023-07-18 13:27:34+00:00,2023-07-19 13:41:38+00:00,47.98393633333333,-65.97388766666667,47.98382083333333,-65.9732735,799
446,447,2023-07-18 13:41:26+00:00,2023-07-19 13:56:57+00:00,47.982383,-66.0363735,47.9834135,-66.03613433333334,800
447,448,2023-07-18 13:52:07+00:00,2023-07-19 14:07:45+00:00,47.961790666666666,-66.06548366666667,47.96177,-66.06489133333334,801
448,449,2023-07-18 14:04:54+00:00,2023-07-19 14:18:55+00:00,47.941411333333335,-66.09508783333334,47.94150366666667,-66.0952735,802
449,450,2023-07-18 14:19:37+00:00,2023-07-19 14:32:34+00:00,47.963299166666665,-66.12215883333333,47.96062033333333,-66.12637766666667,803
450,451,2023-07-18 14:34:21+00:00,2023-07-19 14:50:26+00:00,47.9813465,-66.09687,47.98114866666667,-66.09709716666667,804
451,452,2023-07-18 14:46:14+00:00,2023-07-19 15:05:07+00:00,48.02295933333333,-66.09913266666666,48.02309916666667,-66.09910216666667,805
452,453,2023-07-18 15:01:45+00:00,2023-07-19 15:15:47+00:00,0.0,-0.0,48.00433133333334,-66.0675885,806
453,454,2023-07-18 15:14:22+00:00,2023-07-19 15:25:45+00:00,48.02390966666667,-66.03745766666667,48.0248195,-66.03763983333333,807
454,455,2023-07-18 15:28:50+00:00,2023-07-19 15:38:08+00:00,48.005417333333334,-66.00490133333334,48.005562833333336,-66.0056565,808
455,456,2023-07-18 15:42:25+00:00,2023-07-19 15:48:46+00:00,48.024645833333324,-65.97480383333334,48.02580783333333,-65.9753275,809
456,457,2023-07-18 16:00:48+00:00,2023-07-19 16:00:35+00:00,48.00669383333334,-65.94309166666666,48.00634016666667,-65.94349883333334,810
457,458,2023-07-18 16:19:00+00:00,2023-07-19 16:15:02+00:00,48.02606016666667,-65.9133105,48.026085666666674,-65.91409633333333,811
458,459,2023-07-18 16:31:14+00:00,2023-07-19 16:25:43+00:00,48.006421833333334,-65.880988,48.00638,-65.8822135,812
459,460,2023-07-18 16:42:03+00:00,2023-07-19 16:36:25+00:00,47.98672083333334,-65.849252,47.98634916666666,-65.8499705,813
460,461,2023-07-18 16:56:10+00:00,2023-07-19 16:54:05+00:00,48.00840883333334,-65.82135666666667,48.00850899999999,-65.82214633333334,814
461,462,2023-07-18 17:08:16+00:00,2023-07-19 17:03:18+00:00,47.9874365,-65.78757333333333,47.987515333333334,-65.7884005,815
462,463,2023-07-18 17:19:09+00:00,2023-07-19 17:12:32+00:00,47.968088166666675,-65.75436433333333,47.968511166666666,-65.7549575,816
463,464,2023-07-18 17:29:29+00:00,2023-07-19 17:20:52+00:00,47.94676833333333,-65.72321416666666,47.94818683333333,-65.72382383333333,817
464,465,2023-07-19 09:29:59+00:00,2023-07-20 09:23:55+00:00,47.886500166666664,-65.74904616666667,47.88556966666667,-65.75024366666666,818
465,466,2023-07-19 09:41:12+00:00,2023-07-20 09:36:05+00:00,47.90641,-65.72302183333333,47.9065025,-65.721759,819
466,467,2023-07-19 09:51:45+00:00,2023-07-20 09:50:11+00:00,47.926770166666664,-65.753085,47.92645366666666,-65.75227116666667,820
467,468,2023-07-19 10:05:21+00:00,2023-07-20 10:04:48+00:00,47.904626,-65.78413533333334,47.904463,-65.78347883333333,821
468,469,2023-07-19 10:15:49+00:00,2023-07-20 10:15:38+00:00,47.89022116666666,-65.80372383333334,47.889927,-65.80305883333334,822
469,470,2023-07-19 10:27:01+00:00,2023-07-20 10:27:40+00:00,47.9111505,-65.83048816666667,47.91095133333334,-65.82993866666666,823
470,471,2023-07-19 10:38:20+00:00,2023-07-20 10:38:28+00:00,47.9257535,-65.81458583333334,47.92550283333333,-65.81404566666667,824
471,472,2023-07-19 10:49:57+00:00,2023-07-20 10:48:34+00:00,47.9460355,-65.7859205,47.94567116666666,-65.78495383333333,825
472,473,2023-07-19 11:04:15+00:00,2023-07-20 11:09:51+00:00,47.966793,-65.81689383333334,47.966484333333334,-65.816064,826
473,474,2023-07-19 11:18:08+00:00,2023-07-20 11:25:45+00:00,47.9446695,-65.846494,47.94432,-65.84577266666666,827
474,475,2023-07-19 11:30:55+00:00,2023-07-20 11:38:20+00:00,47.9245045,-65.87664933333333,47.924299,-65.87595816666666,828
475,476,2023-07-19 11:59:50+00:00,2023-07-20 12:05:17+00:00,47.923281,-65.93882833333333,47.923373,-65.93809466666667,829
476,477,2023-07-19 12:14:59+00:00,2023-07-20 12:17:13+00:00,47.94386316666667,-65.90849533333333,47.9438705,-65.908074,830
477,478,2023-07-19 12:27:41+00:00,2023-07-20 12:28:12+00:00,47.9652645,-65.8797335,47.96517,-65.87916866666667,831
478,479,2023-07-19 12:42:54+00:00,2023-07-20 12:41:20+00:00,47.984532,-65.9120775,47.984255166666664,-65.91166483333333,832
479,480,2023-07-19 12:52:53+00:00,2023-07-20 12:54:24+00:00,47.964114,-65.941547,47.96400516666667,-65.94128266666667,833
480,481,2023-07-19 13:05:13+00:00,2023-07-20 13:05:26+00:00,47.94260166666667,-65.97105933333333,47.94282616666667,-65.97043916666667,834
481,482,2023-07-19 13:19:18+00:00,2023-07-20 13:21:43+00:00,47.941267499999995,-66.03236516666666,47.9416155,-66.03173766666667,835
482,483,2023-07-19 13:30:09+00:00,2023-07-20 13:34:33+00:00,47.963425333333326,-66.00237616666666,47.96404866666666,-66.001348,836
483,484,2023-07-19 13:42:37+00:00,2023-07-20 13:48:54+00:00,47.98394733333333,-65.97372416666667,47.98392333333334,-65.97362916666667,837
484,485,2023-07-19 13:58:25+00:00,2023-07-20 14:04:39+00:00,47.98328866666667,-66.0357765,47.983751166666664,-66.035489,838
485,486,2023-07-19 14:08:31+00:00,2023-07-20 14:18:03+00:00,47.961983833333335,-66.06492783333333,47.96177616666667,-66.064759,839
486,487,2023-07-19 14:20:38+00:00,2023-07-20 14:32:11+00:00,47.941606166666666,-66.095533,47.94234633333333,-66.09577866666666,840
487,488,2023-07-19 14:32:55+00:00,2023-07-20 14:45:20+00:00,47.960678333333334,-66.126536,47.960586166666666,-66.1249755,841
488,489,2023-07-19 14:51:04+00:00,2023-07-20 15:00:23+00:00,47.981121,-66.097021,47.98103233333333,-66.0964705,842
489,490,2023-07-19 15:06:00+00:00,2023-07-20 15:18:59+00:00,48.022804666666666,-66.0993085,48.02239516666667,-66.0983855,843
490,491,2023-07-19 15:17:15+00:00,2023-07-20 15:30:54+00:00,48.00396633333333,-66.0672595,48.003946166666665,-66.06684816666667,844
491,492,2023-07-19 15:28:50+00:00,2023-07-20 15:41:17+00:00,48.023405000000004,-66.03777033333333,48.02485383333334,-66.03774,845
492,493,2023-07-19 15:39:24+00:00,2023-07-20 15:53:29+00:00,48.005119666666666,-66.00551583333333,48.0055685,-66.005848,846
493,494,2023-07-19 15:51:15+00:00,2023-07-20 16:05:05+00:00,48.02472683333333,-65.975555,48.02557016666667,-65.975554,847
494,495,2023-07-19 16:02:39+00:00,2023-07-20 16:21:44+00:00,48.0067135,-65.9430135,48.00836416666667,-65.94286166666667,848
495,496,2023-07-19 16:17:43+00:00,2023-07-20 16:33:30+00:00,48.02545683333334,-65.9140805,48.025439166666665,-65.91423083333333,849
496,497,2023-07-19 16:27:35+00:00,2023-07-20 16:47:35+00:00,48.006466833333334,-65.88156083333334,48.00636383333333,-65.88203216666666,850
497,498,2023-07-19 16:39:27+00:00,2023-07-20 17:01:48+00:00,47.987974333333334,-65.849272,47.986763833333335,-65.85035733333333,851
498,499,2023-07-19 16:53:17+00:00,2023-07-20 17:14:53+00:00,48.008558666666666,-65.8222735,48.00794366666667,-65.8226995,852
499,500,2023-07-19 17:05:03+00:00,2023-07-20 17:25:13+00:00,47.987644333333336,-65.78740416666666,47.98730716666667,-65.7881775,853
500,501,2023-07-19 17:14:02+00:00,2023-07-20 17:35:13+00:00,47.96813516666667,-65.75453633333333,47.96806699999999,-65.75531983333333,854
501,502,2023-07-19 17:22:36+00:00,2023-07-20 17:45:08+00:00,47.94770116666667,-65.72390916666667,47.94744683333333,-65.72338416666666,855
502,503,2023-07-20 09:25:45+00:00,2023-07-21 09:30:54+00:00,47.885807666666665,-65.75106266666667,47.886079,-65.75065433333333,856
503,504,2023-07-20 09:37:58+00:00,2023-07-21 09:41:59+00:00,47.906481166666666,-65.7223675,47.90673183333333,-65.72209983333333,857
504,505,2023-07-20 09:52:24+00:00,2023-07-21 09:51:35+00:00,47.926538666666666,-65.75288633333334,47.926758666666665,-65.75246233333333,858
505,506,2023-07-20 10:06:28+00:00,2023-07-21 10:02:57+00:00,47.90465133333334,-65.78337133333333,47.904058,-65.78333866666667,859
506,507,2023-07-20 10:17:31+00:00,2023-07-21 10:09:51+00:00,47.89025866666667,-65.80321783333333,47.890437,-65.803701,860
507,508,2023-07-20 10:29:06+00:00,2023-07-21 10:20:07+00:00,47.91123316666667,-65.82974233333333,47.9110865,-65.82927233333334,861
508,509,2023-07-20 10:40:06+00:00,2023-07-21 10:29:12+00:00,47.925876833333334,-65.81469466666667,47.925694,-65.8139505,862
509,510,2023-07-20 10:50:46+00:00,2023-07-21 10:37:46+00:00,47.94574166666666,-65.78547966666666,47.945421,-65.78526183333334,863
510,511,2023-07-20 11:12:00+00:00,2023-07-21 10:53:16+00:00,47.966280833333336,-65.816691,47.96614183333333,-65.81625366666667,864
511,512,2023-07-20 11:27:12+00:00,2023-07-21 11:06:13+00:00,47.94435883333333,-65.84654583333334,47.944158,-65.8466825,865
512,513,2023-07-20 11:40:06+00:00,2023-07-21 11:14:25+00:00,47.92473166666666,-65.876261,47.9245175,-65.87602833333334,866
513,514,2023-07-20 12:05:45+00:00,2023-07-21 11:29:16+00:00,47.92345366666667,-65.93807316666667,47.92413033333333,-65.93747633333334,867
514,515,2023-07-20 12:17:56+00:00,2023-07-21 11:41:09+00:00,47.9439305,-65.90886133333333,47.94424983333333,-65.90858166666666,868
515,516,2023-07-20 12:30:19+00:00,2023-07-21 11:51:36+00:00,47.9654615,-65.88080033333334,47.96511433333333,-65.87968466666666,869
516,517,2023-07-20 12:42:24+00:00,2023-07-21 12:04:27+00:00,47.98418183333333,-65.91185433333334,47.984167666666664,-65.9115665,870
517,518,2023-07-20 12:55:23+00:00,2023-07-21 12:15:17+00:00,47.964129666666665,-65.941365,47.96409216666667,-65.941251,871
518,519,2023-07-20 13:06:31+00:00,2023-07-21 12:26:01+00:00,47.94287233333334,-65.97106583333333,47.94294883333333,-65.971062,872
519,520,2023-07-20 13:22:12+00:00,2023-07-21 12:42:20+00:00,47.941696,-66.03162583333334,47.9418825,-66.03126666666667,873
520,521,2023-07-20 13:34:51+00:00,2023-07-21 12:54:47+00:00,47.964117333333334,-66.00136333333333,47.964163,-66.00081833333333,874
521,522,2023-07-20 13:49:16+00:00,2023-07-21 13:07:54+00:00,47.983958666666666,-65.97386166666666,47.98387683333333,-65.97454983333333,875
522,523,2023-07-20 14:06:32+00:00,2023-07-21 13:21:31+00:00,47.98229483333334,-66.03568716666666,47.98243333333333,-66.0350855,876
523,524,2023-07-20 14:20:05+00:00,2023-07-21 13:32:52+00:00,47.9617565,-66.0657515,47.96191066666667,-66.06467983333333,877
524,525,2023-07-20 14:34:06+00:00,2023-07-21 13:51:03+00:00,47.94276266666667,-66.09534716666667,47.94287383333333,-66.0957865,878
525,526,2023-07-20 14:47:21+00:00,2023-07-21 14:01:47+00:00,47.96081133333333,-66.12479216666667,47.960776,-66.124418,879
526,527,2023-07-20 15:02:18+00:00,2023-07-21 14:18:13+00:00,47.981597666666666,-66.09691933333333,47.98130616666667,-66.09664933333333,880
527,528,2023-07-20 15:20:49+00:00,2023-07-21 14:30:46+00:00,48.02146666666667,-66.09755133333333,48.02177733333333,-66.09775266666666,881
528,529,2023-07-20 15:32:21+00:00,2023-07-21 14:48:23+00:00,48.004321833333336,-66.0668985,48.012458,-66.05387183333333,882
529,530,2023-07-20 15:43:10+00:00,2023-07-21 14:59:39+00:00,48.023314666666664,-66.03792283333334,48.023741,-66.03735716666667,883
530,531,2023-07-20 15:55:26+00:00,2023-07-21 15:15:06+00:00,48.00602700000001,-66.00567716666667,48.006217,-66.00508666666667,884
531,532,2023-07-20 16:07:39+00:00,2023-07-21 15:26:18+00:00,48.02414483333333,-65.97522733333334,48.02523266666667,-65.97537633333333,885
532,533,2023-07-20 16:22:33+00:00,2023-07-21 15:39:31+00:00,48.00937316666667,-65.94105583333334,48.00704366666667,-65.94378966666666,886
533,534,2023-07-20 16:32:52+00:00,2023-07-21 16:00:34+00:00,48.02539933333333,-65.91405416666667,48.015821333333335,-65.9002395,887
534,535,2023-07-20 16:50:01+00:00,2023-07-21 16:10:36+00:00,48.00458616666667,-65.879558,48.005093,-65.88137266666666,888
535,536,2023-07-20 17:03:49+00:00,2023-07-21 16:21:23+00:00,47.987037666666666,-65.85052516666667,47.987884,-65.84973033333333,889
536,537,2023-07-20 17:16:33+00:00,2023-07-21 16:32:21+00:00,48.006971,-65.82169283333333,48.0072905,-65.823167,890
537,538,2023-07-20 17:26:50+00:00,2023-07-21 16:42:50+00:00,47.98667216666666,-65.78736216666667,47.98637516666667,-65.78814833333334,891
538,539,2023-07-20 17:36:40+00:00,2023-07-21 16:53:47+00:00,47.96765383333333,-65.75467866666666,47.967287666666664,-65.75524533333333,892
539,540,2023-07-20 17:47:06+00:00,2023-07-21 17:06:30+00:00,47.947675333333336,-65.72387733333333,47.94567716666667,-65.72322,893
540,541,2023-07-24 11:56:24+00:00,2023-07-25 08:23:53+00:00,47.50393716666667,-64.843093,47.50433783333333,-64.8431045,894
541,542,2023-07-24 12:06:13+00:00,2023-07-25 08:40:42+00:00,47.545633,-64.84432533333333,47.546709666666665,-64.84381966666666,895
542,543,2023-07-24 12:13:42+00:00,2023-07-25 08:50:50+00:00,47.526110333333335,-64.81179066666667,47.5264595,-64.8120695,896
543,544,2023-07-24 12:20:26+00:00,2023-07-25 09:03:37+00:00,47.546299,-64.78281733333333,47.546658,-64.78286916666667,897
544,545,2023-07-24 12:31:08+00:00,2023-07-25 09:16:53+00:00,47.588336,-64.78394933333334,47.58823533333333,-64.7836415,898
545,546,2023-07-24 12:41:23+00:00,2023-07-25 09:30:09+00:00,47.62969566666666,-64.785198,47.63001233333334,-64.78500416666667,899
546,547,2023-07-24 12:48:56+00:00,2023-07-25 09:41:14+00:00,47.6100525,-64.7524915,47.61048483333333,-64.7525775,900
547,548,2023-07-24 12:56:11+00:00,2023-07-25 09:50:47+00:00,47.6304055,-64.72332366666667,47.630574333333335,-64.72315466666667,901
548,549,2023-07-24 13:06:46+00:00,2023-07-25 10:04:51+00:00,47.67199933333333,-64.7242275,47.672011,-64.7237105,902
549,550,2023-07-24 13:14:08+00:00,2023-07-25 10:15:53+00:00,47.652595833333336,-64.69195583333334,47.652833,-64.691722,903
550,551,2023-07-24 13:21:50+00:00,2023-07-25 10:26:03+00:00,47.672516,-64.66269183333333,47.672497,-64.66273533333333,904
551,552,2023-07-24 13:29:52+00:00,2023-07-25 10:39:04+00:00,47.6530875,-64.63030516666667,47.65323983333333,-64.63027766666667,905
552,553,2023-07-24 13:37:39+00:00,2023-07-25 10:49:36+00:00,47.63164883333334,-64.60039633333334,47.6313285,-64.6005555,906
553,554,2023-07-24 13:48:28+00:00,2023-07-25 11:03:37+00:00,47.5899235,-64.5992845,47.589574666666664,-64.59958533333334,907
554,555,2023-07-24 13:56:54+00:00,2023-07-25 11:13:42+00:00,47.61179716666667,-64.62975133333333,47.6115015,-64.63011283333333,908
555,556,2023-07-24 14:05:57+00:00,2023-07-25 11:24:03+00:00,47.6311065,-64.66207683333333,47.631185,-64.66198566666667,909
556,557,2023-07-24 14:13:53+00:00,2023-07-25 11:34:10+00:00,47.61075966666667,-64.69111116666667,47.6111145,-64.6911105,910
557,558,2023-07-24 14:21:21+00:00,2023-07-25 11:45:52+00:00,47.589291,-64.66079033333334,47.58874766666667,-64.66105766666666,911
558,559,2023-07-24 14:28:44+00:00,2023-07-25 11:57:36+00:00,47.569404666666664,-64.690292,47.569313,-64.69078466666667,912
559,560,2023-07-24 14:36:21+00:00,2023-07-25 12:08:10+00:00,47.588581,-64.7226005,47.5889575,-64.7226925,913
560,561,2023-07-24 14:44:04+00:00,2023-07-25 12:18:23+00:00,47.56842366666667,-64.75167483333334,47.568764,-64.75170366666667,914
561,562,2023-07-24 14:51:39+00:00,2023-07-25 12:30:22+00:00,47.5468995,-64.72120133333334,47.547458500000005,-64.72181866666666,915
562,563,2023-07-24 14:59:41+00:00,2023-07-25 12:41:18+00:00,47.5267565,-64.75050416666667,47.526744666666666,-64.749713,916
563,564,2023-07-24 15:07:24+00:00,2023-07-25 12:52:16+00:00,47.50449533333333,-64.78203066666667,47.50510366666667,-64.78169483333333,917
564,565,2023-07-24 15:14:41+00:00,2023-07-25 13:03:21+00:00,47.48421166666667,-64.81086983333333,47.48478683333333,-64.81092416666667,918
565,566,2023-07-24 15:22:23+00:00,2023-07-25 13:14:06+00:00,47.462946333333335,-64.78049483333334,47.4631625,-64.78130983333334,919
566,567,2023-07-24 15:30:56+00:00,2023-07-25 13:25:15+00:00,47.4854255,-64.74919433333334,47.48514466666666,-64.74997,920
567,568,2023-07-24 15:38:47+00:00,2023-07-25 13:41:51+00:00,47.5054545,-64.72026,47.504862,-64.72029433333333,921
568,569,2023-07-24 15:49:26+00:00,2023-07-25 13:54:02+00:00,47.52772566666667,-64.68875733333333,47.52744933333334,-64.689152,922
569,570,2023-07-24 16:00:53+00:00,2023-07-25 14:04:31+00:00,47.547843666666665,-64.65971116666667,47.54749766666666,-64.66019166666666,923
570,571,2023-07-24 16:09:16+00:00,2023-07-25 14:15:35+00:00,47.5701265,-64.62809333333334,47.569452,-64.62861766666667,924
571,572,2023-07-24 16:21:39+00:00,2023-07-25 14:29:03+00:00,47.5280625,-64.62751933333334,47.527667666666666,-64.62758583333333,925
572,573,2023-07-24 16:29:51+00:00,2023-07-25 14:41:03+00:00,47.50604283333333,-64.65904383333333,47.50551033333333,-64.65915183333334,926
573,574,2023-07-24 16:37:04+00:00,2023-07-25 14:53:05+00:00,47.485779,-64.68825216666667,47.48537916666666,-64.688088,927
574,575,2023-07-24 16:44:58+00:00,2023-07-25 15:05:44+00:00,47.46352266666667,-64.71980483333333,47.46319283333333,-64.7200185,928
575,576,2023-07-24 16:52:36+00:00,2023-07-25 15:15:46+00:00,47.4434085,-64.74842833333334,47.44336633333333,-64.74873,929
576,577,2023-07-24 17:04:16+00:00,2023-07-25 15:30:17+00:00,47.442843333333336,-64.80984983333333,47.44303166666667,-64.8102635,930
577,578,2023-07-24 17:12:49+00:00,2023-07-25 15:42:47+00:00,47.46239166666667,-64.8422675,47.46264466666667,-64.8422235,931
578,579,2023-07-25 08:26:53+00:00,2023-07-26 09:36:01+00:00,47.506263833333335,-64.843193,47.504652,-64.84291066666667,932
579,580,2023-07-25 08:42:39+00:00,2023-07-26 09:50:00+00:00,47.54546766666667,-64.844148,47.545581,-64.84392083333333,933
580,581,2023-07-25 08:52:21+00:00,2023-07-26 10:02:01+00:00,47.526618,-64.81140333333333,47.526387666666665,-64.81103033333333,934
581,582,2023-07-25 09:05:12+00:00,2023-07-26 10:12:48+00:00,47.546664,-64.7831775,47.546479,-64.78252183333333,935
582,583,2023-07-25 09:18:21+00:00,2023-07-26 10:26:38+00:00,47.588312499999994,-64.78429633333333,47.5883535,-64.78407566666667,936
583,584,2023-07-25 09:31:41+00:00,2023-07-26 10:39:51+00:00,47.62938283333333,-64.7847285,47.629143666666664,-64.78489616666667,937
584,585,2023-07-25 09:42:43+00:00,2023-07-26 10:51:27+00:00,47.610888,-64.7523745,47.610542333333335,-64.75183766666666,938
585,586,2023-07-25 09:52:16+00:00,2023-07-26 11:02:26+00:00,47.63068666666667,-64.72376233333334,47.63099916666667,-64.72361766666667,939
586,587,2023-07-25 10:06:39+00:00,2023-07-26 11:16:27+00:00,47.670899666666664,-64.723379,47.671121,-64.72375316666667,940
587,588,2023-07-25 10:17:16+00:00,2023-07-26 11:27:59+00:00,47.65310216666666,-64.691699,47.653297333333335,-64.69129433333333,941
588,589,2023-07-25 10:28:09+00:00,2023-07-26 11:38:10+00:00,47.672053,-64.66235666666667,47.67229183333333,-64.66240733333333,942
